bit_length,total_bits,random_multiplier,rhs_projection_ell
93,228,5852140210890724593398433513,102478016414836598934867610850445372200937377675330652135109295423464771899760
94,229,19515182423269784355920287115,93193085899188140910158153153609573090008093224349758992580830595132425656617
95,230,35331393921355347502692035147,11884421105881092521523378104440169908887481980063128419523398883997606390095
96,231,74564271743494706602968750420,57483554368353633147897331047280689290505901087295626311015086680841013246393
97,232,114505857033855017958953953684,47731107496995314805747255975913887781943454598859216846543191451470907184277
93,228,5676135195223112291052268361,96479462538441742928507024629523626588894378194899518126341974074689094807276
94,229,15554536717295090101556646108,2431268966946574023426854853819283081230907158890581872642565333366468969668
95,230,26000365995824373765107472771,298605479379231055703090993599366893079524651473913083632244129857847278184
96,231,52946532422166901552850052467,98450177990544180608809276281933137907203150945385012592965595586628602694941
97,232,79670973092418233817869743724,102900826276277553786223556606016752977317927755520566728858711085223378519879
93,228,9816346551438133436309298396,76181839335261681676249661449625845730841226984897092898903695180120957402243
94,229,12877436966021389524387430649,113092316343537795611136892631189734516581916730376920939741454709444151678386
95,230,22226742758979113462722082696,74442274518918538402066344636862724781101576418893099086003268925071753323834
96,231,57771962208631740299419807303,79032231163752492679796127029992889324814322807235139901850138540732257940898
97,232,110001759571826238326381759616,4960663685257083823069902629966970227476733357511863052789101047834182154683
93,228,4971137902340951524532661534,77907150937706045185971022515487210737319514464922926646287031281153968383293
94,229,18830600053840749601950265725,45385265075196854158523396079164681987475978642983286990125193721058355192280
95,230,27185246835437466244231838705,64131762465215044597945187867024764387617027492254886195240259999354259670206
96,231,60641012122555308524948829522,54518992444683810211432545051911614080350640339430926501571391179540840411703
97,232,121613374200474290293056739339,106658966656711268088552431961092146321173515454966600260266396597562648394499
93,228,6209454064352029619089495573,92356605889496121629516417180157247125095694200264706241246921843542411435750
94,229,15419303146592173953609419267,33580696270497808784610502284775389939148077101924302905867884793636743939939
95,230,21247902018836290452245635505,85248838624396726580765097106062068585407326761406337604014851238602921371153
96,231,52657244857965811448286234761,12822048178495205308728633371371042211059358084371016069808894265049961238565
97,232,80807048353904678945382507567,49602888492322357071700069076107308500866002241319911590703964156138822473967
93,228,6790504652590964880141948893,4859096775895961735125217503207340879534670217019302643185315947125400239828
94,229,10616242722336360386085796667,16797715938488667265295066974688720827050761130603330183433441297210833370580
95,230,24430123487370679228867831022,35452712164797674266351103583026301778715039643980833879039457230577296241583
96,231,74188654571347575239835332169,76605494600506438345847840334583223399799445330467275473835004772048272750372
97,232,144211822555920259563561242587,6850386866775726095664779302900522425112621833254268661544127681092208382868
93,228,5918795206247185300403339175,28792909506444606818088833737588200825291375937090725379027992555550061695463
94,229,18268204842223874129958632276,858428355445292548201992061992821587555235551754254043010554611109948962952
95,230,25615596859104342577351200086,11698031223768936184986972546833202472286559553990807672464147351346530481598
96,231,46932971936393812323420085459,8284193474158341291780095688594685365192189528626439146093859924381152882053
97,232,139789155013812201507367388388,51321731014572783848871017671132865716307624397016566342160036036550311922145
93,228,9275994029641482060721528059,15864705740806194240878980109052097308954717816605500088220999614257543933163
94,229,11630790075605776698403100726,78144175923352387072345531543083137850636807323213172892554940274589202765928
95,230,31572695604227534143934119633,61684480865778173002882369677068241684027568026016390937977374349040630007410
96,231,40650147206557508241700764086,30853727639979939705423875091045673310304695909534690877877965806559478114929
97,232,137472673030339818988094062268,114031142141274114928865547205162092926508523541149819805423675937193291654003
93,228,7313032826458138433688158197,48060876838227083630296472100310033975963895792386923069057752314957531656662
94,229,10590335269912732858064072785,65387114430416436808710789136591688527469697396427258772586281155139431964607
95,230,27210003272772541411595260110,85088527763464467543898927152133292901012894049815096634011899087255241882947
96,231,69321487224218729651885532462,67943983628034383489751101677672641034355355879665602256634294245441993671891
97,232,85963267949015803144262515065,47131363410612298887512143259928332004881732612101037752666719070186197836113
93,228,5327743145875393083658587879,4125396166728325787940757630520535471615088453925921045905960255385055838672
94,229,16928069616110321276740570611,52157163487036157542279694095434799479329452179396392345823316321788834455556
95,230,32306659809042816855959425438,99932054701092700198760641892196998447461517615914203069657624801631000236351
96,231,45319755734725922807747157600,50828454585781969746429598906436527046529491706357944863758371525119826606337
97,232,92246283882300596970658107878,42016241201546624724149865355876554277086835485271594297653481943768758746523
93,228,7053775180579543764127480636,30347713985853749920411566396853001626716875194329351962194559765638041468480
94,229,12122711611403053882699802143,38569125152574541549625296276874161167167320572277742916027918615435401116515
95,230,20468671718969591574683371469,82417318966744924925964593110686540946596583795117826857830948125944112290810
96,231,70013566580190768564653310131,17076552882668647448180009218592547099126279042545909770721146197521093410031
97,232,149914767172686132325545950692,88520913125146105791989280915301284116064857704300876509644660150602413837440
93,228,6747518365519441239643760734,6853679654616363595041415653440334340559111257411379706110096093539484256299
94,229,16346680706426915353566963454,40514241128797043239525861440528483359939257963673219118707231852403986080626
95,230,27588468385150702012595306328,107679720242151702910037534754203786502023447598953722460972920507099367546049
96,231,42397033349037754180792563194,24865623026796964284576908212877664866302557570437341049198098341776601519721
97,232,80649901186056609405486712378,75104099922189056097391214381667329807203455099179131307238490682712231425551
93,228,7966229438468602563427190627,60953562162137853183327754991199690068151924118501300012818806591309483931592
94,229,19208975661163562719353907465,37804982713039368501359975744259561805423624260920558968807260612032588402740
95,230,24934307284083407260042915751,71862591330648845730145678115646520514081691606627020348276985464199922281171
96,231,44058701081774167421805179373,50301357029393178429835662699041116096210383854795174457948201964442838871110
97,232,97031619042510050554302808914,14233971404659266948208397403637460351356127772091189348880380818249517837423
93,228,8474546308749897807029744691,83548359169565940806128020225235925557553058633477956212033452099432900637935
94,229,14478921610483241701149419476,67635784103647541264810250402350887641205993774125978086607220650624137778979
95,230,33905218591963388463509802605,35778399489307639866459192974791180073680137975645374005840062692047429981518
96,231,59752039080283651555547996847,32691980988088876793080109598989144630449342114210600951335416724336811338101
97,232,109794640486536598072732957640,60915482112149661486859078041281271241004804248212619093644805826820581334363
93,228,9745881418587643468137074741,5934945081624087836676789750768626637692110442897934985302009158942999534658
94,229,12606704997581503549162706472,39038431346455774189125834435661543558713694352475253644161451673891970383260
95,230,29490578796916239772743579383,64514371344168827949443852924809756909887376414544197562579434322298292164645
96,231,48946455189812299440819988272,38505085873427714415657400441462248156219784184314024249617164600232232266463
97,232,155072145754062089428609225713,86470171756831662733819715564542280311478858419757482486711231492949314318900
93,228,9311360902930469980535076739,89431424169424036143851937922092320813641616237783942857814401999906398224596
94,229,13362053431527925566207756210,80850139086056471620370942617434619785029843389240783819490793178473648460466
95,230,33258096381307730885701662775,109246006808949690751544405495316758899276204196464223325263926308050397715304
96,231,44767560549024030814071859306,60340277893190895155153775548123855693451154237903058097906729841660673867197
97,232,127147813763564193256325437319,27129873243136936531574755226411887176999230908082985700708440023923993427143
93,228,6448483306769286578250909843,59436049966315210842222886480838398025612548044749008124942552970548369349959
94,229,17452278989437308658358430549,89685786456135860092156020564725558933347575356179049429304997696424941163013
95,230,24278149236782634581375991659,67386678110218613339720058654842523082442206151539943938080552796184529355054
96,231,78446077883240979474801637845,33520038923615056768277828729700377023800614174956444101906203688109084350327
97,232,101173940307320133059713053347,82547536710740491159521759299591182150324771079901263542008856042418053234262
93,228,7385491105103486407620991014,20270612326253795011304975145480312452353518282896295860316501373132086121511
94,229,11449201756790270767563237963,57867584239166504006521565726382981567908678103931905214262989222981773236912
95,230,29894074559129875890425191325,55962985722857410706298175502755242916972527599857721103089343005446495152482
96,231,54782609329373931782699123964,86789449353791500047953759388964909300182856847109600090320128010425855760089
97,232,106498390654339537825563039979,48694171920349253486316441290317238557245523636876434286458515270197770020016
93,228,5756310089906645077130575056,3164264294877379323458962239724565089180782292476413547887785329323036630882
94,229,11243864969233952841869876226,36402222260838015307045324408404452638174570991011722474628912635133695214345
95,230,36150572310835087808745221907,112118022980203396863235557908911096644597079186832909985548798067035005883052
96,231,65302212476318528688305956386,49354704996731801246194367399797735222995261258536868583469370937645362132508
97,232,92354415500573071986582342186,80810148103720848824990956070346649590601364511849468429557790166277126893088
93,228,7635275473523491325045887231,4484537270308017540247391610049274885706841106059361106647564980360158828963
94,229,11011290498075148307338260236,113247320252786378714830410296932530290552198721895253254309525057661113269175
95,230,29649047707530664762177983270,10584990084086512535809276262174877738820023023908113660582186585805164922318
96,231,72079541858203144073144760630,62306725577509801447569030845989259261610225410860436289628093064954247573099
97,232,125686431635070635341492772653,52282658271746458498144771863365841171298668281240678238353281766673527004997
93,228,6479013972888873923652856923,30055764909175441321744507542656309892620320531098716494526281572852677029553
94,229,11484239444151182052069185052,96540085323330813923034888154657175328847470722154874384489229515500799719622
95,230,23644590896067620552362544125,18741949028468614277560859708105707508140586934122066486002678120407615603600
96,231,69344588000226482324342179784,60253233532077470691919550077879848097651924393834588181512927956512330416825
97,232,120957144795282506450854225404,21573861525393826236563631126012126071353837650267840174549978861502093858440
93,228,4991817364395202218633031939,25724930512559996968206406188297275081518216650155260507127370456066973724709
94,229,16733276934018519650967814686,35964645026873212032245271543398295150024724915950599695888004712554661471594
95,230,27281246412235277224147845549,24656592325137750728879310688184379222343556959880456674285282178317281196405
96,231,47272170927417926226757808310,81315315854050038586523353888214685093536779772113626424431656190388282325635
97,232,143921134416942045479744185492,60634820011944686722746578126113122158747060162534434618837688863958294488898
93,228,5796023751656162203991484617,60419805940886876134988682610836583640674794076631266937102546494526446349624
94,229,15538026971399211062320322247,48517944012328428500324887757177072903728765868366140991486286619911198564207
95,230,32351789927195885312952150548,105489519567353980199743864073093313227121315844347392309797923386979181550372
96,231,48633940962296276756356880159,84542266906458428084649076152674780702963307100819343062282927830796374170937
97,232,137151331807724591265426895199,25011598533666719850031554141565131745069722409181301280349024150371058296644
93,228,8116774365852368817446020841,14834409966431438211324002993521896360335087513116362664179232263011316673494
94,229,14256559120747711128544101306,92359665411130620658008832308310834843322511883649082973219551942299266479129
95,230,22818563472654564675943283056,41946630994512450394114594127624918329384838895228352278095363309270045864508
96,231,74532003606920392186789295436,102100877538755161968217968907584766897922797315603933657476178098160909125118
97,232,145599397115819083539568615614,27944541296708685986195936595343436666628533023320339591511566888792467330629
93,228,5567720141261180688156095724,23552402620735711326780154120607410661092865851582732220698008070503411684070
94,229,17396110011774106344191686532,22232696742822328559934239564452622585363106804431514331745912849796211506921
95,230,30912342392112989325693892431,95923149206388926913854242412917573765922087251864371988219120272501925309007
96,231,69867471657756509204816454827,10548738898648780119951980908679795463551429185347434021103964905795903374193
97,232,94719750295057370677468580591,72029606739776103165846373257054629394263266754644925809678563255667085793694
93,228,8676538756102519532466538829,94803326041974568345518920606914471198304745123015639020029570692067429467214
94,229,18033489241170800875947076711,60984511629269888677435229855732806783482093365232708460585455229783040199981
95,230,35958337156614239437964969937,9722574166713336596334730523275897022363865222058448913938569589591505637479
96,231,54400276916282905500356613584,15836770258312865280898041827154839435390693243682582640585279990174796259958
97,232,137946676093012580377609385038,69955698301600719412189440561543646484862752266726761195136229151187868852840
93,228,6572358339387517284603227677,35834919184928060296741410354707703008564990245021440051199960340435391492138
94,229,13781188949332877591045849011,8562816683716370598554638546842146375213314570191802104046099066673453839098
95,230,21857825936442136851335392262,55539168910376145023432456929456225940125503874076728435877269727209674780752
96,231,72970962896362984222153423950,33310627990413358518514235505846601085642984228746994341153604957764191872362
97,232,132237425248078884123481836417,109372688425962447926500898067414669885342109405392827607346240975661461991256
93,228,9327790448889774405300808060,38449684660659466590797287966892345444909618219532244221653615949551178182265
94,229,12248449721650755860523071678,102069000238185564619191194342932010785126362571247056616577058834239155071909
95,230,22557898966739342168573852587,89376733906740437897821034483026711678490701038967916490509458790610229524216
96,231,53992821100685663039253048414,87752698783508376168509952903009224352004431957270493980220895469376939405534
97,232,114402672334578777470107720791,86405898741662748897914617683393073922109583375139588348967034748790489544755
93,228,9106093167726859139659660208,14405988717233404086111066474419587217477516247646588323262863583409351484706
94,229,12718008125746619234172089420,35435649367573552383311033865346717229249195238820911108778349394468422152550
95,230,21428661199425004674875646374,86454871322593880694461962310564003684160095169311964688264520883657218233297
96,231,43335785920692040627374418383,58793452287350443847749063518103613576502649601031660339334348640540475075253
97,232,125396556092736937939500108875,88405835741511641932574121703182281478747850107121028534108599551173741027804
93,228,9161892489587209865668962954,44659816838198325735205471748289793936767409262445593684424195274390532001491
94,229,15067928799680769697014609569,93003833252746586523920490442136419145922737096862538403144049105935669145678
95,230,34588532379842969348005703958,46152247497522967778108190611278957021252906734950785230047075630787242385631
96,231,71182685285209908035970746596,64084455768965777424724817280769371491510983380829574575159818654848964732942
97,232,142476674028321390065229548649,7634473697337405463415901155556800159159792817654893910086765027347072457002
93,228,6435137003042308260381204790,108839575924234920914842696554728735338727989110489453723580570961349557342312
94,229,11054496278711132321082683988,18093737841725942130076077242256229290097088672235490860883321565104573338572
95,230,36468092548144963366996802539,52213166806492752569431017473105820368557779831209461881588600806990308719008
96,231,76953570296339677039775517997,41802694965832856552616130170179796461270087895467356792844342275778350139669
97,232,95240981283965239787829899627,86981693319996911745509288233544069075953392967563124612779861470456249471898
93,228,8039936656467939739248981792,32696713027167218512379714907651989922389759787167099402651401958525112564609
94,229,13478357889573963930490061618,82167746749697332751257550675234933127513402583820438980320885918914985152121
95,230,24709503201384172698410494640,47821140005698905231751167052391768660726325331666587847562609110074218689092
96,231,58811489670771235183195246755,37948753918850141169108342901378715490678899615849985596347301458871927098737
97,232,131968193044321931229721930254,44413506049169945096791473512896706024125248991259969992544746979615700030576
93,228,7804015539805103658007369992,115369418346072105319027923366741234874682437042302928025292549817180222352141
94,229,10519116715178275975023101602,48597696343961660055318718556280476418342030049938612333909692299622586455292
95,230,20273448130532117881489434218,54688169479875695948709626416304159159247717022126865566270439061711610297164
96,231,65442212695067021674956030406,61267891804565397637375306559133196126633434390987753582194434284471474044173
97,232,80497651042646729934881564995,53314606477332800003896241722819560128390931998819455717955281712107193080715
93,228,7075721033547552157894870253,99473485852945982139312557089047469354668709409106204190109946327935425125503
94,229,16539781200052391499968142461,108298760318876359025990854877498206788232159525720070227370984889827300555355
95,230,25753411613448851678753048570,23193142374933634443015001461495398417402978064701249076215590300394025867494
96,231,68116270073481917572485408266,36157371759995570579709506470456971614994638935275233384169483725912229455274
97,232,100150471503854748136629153489,75682158901777584117232338779316463102703240791117801365387994665149968973661
93,228,6830288303963185939261766431,34001259911633681904963431800620516529032737982965023154574164871484267548952
94,229,17842416160036644268353707237,24870863504062569286622123460845507675840729029652051824480610606816335244132
95,230,34279454454194545592530999267,93163414570710970843667658755156492380124373460880882852267237904012499812302
96,231,58214880204904971634926475820,22893740704577856139816982372965181333662455859034372689905270505069121313005
97,232,140842895943764591067728676453,93376344791512210010773099321271467036904322295382202292288694544612583519353
93,228,9660942942983596074886514087,106358408510503535702925508194939219266810549986959440197671538017572482959647
94,229,13664953214269872004050954460,8230945749676447836558302628579697975780247518212698660622472128798524242533
95,230,39068066259470020421378605124,17195112096031664079292909286999716716553477715794759544831234037882241726098
96,231,56222935457143294713221451447,115110551861574204436161728990061168667307900557763987469375992722909683410908
97,232,121779343941927381786842972725,40389446206010818223651051476088216198430338458617341497927230440901748959303
93,228,8366708047631965286709040397,96706795730335762994757060121950137836064054578772735499720620291483845386238
94,229,15310393881328833435948422079,19785597874888379355380614712470035574098776503336935802284706663611135171352
95,230,21829401216492525782050196582,51246572472913712457022821278234368140196577631926011963671419859483607570882
96,231,52021990969278609052008717713,114747625272695777648813286028225393464744313650480361625845074722017940534710
97,232,135367093618723240705745994034,80484026942486727807223305236311117209335842560904608723470676132531606771558
93,228,6977863266065964603847610276,62178050960445292721655991365361644478820533773076530407070849411658586613511
94,229,19512464497416844557672414786,76998839043414851355463179685821192863306381226857171962862955313595289594408
95,230,37760004857963882395838922016,108865400216464933330059515376317218516436293438063987215383786194001502852168
96,231,57471259919918567323937582191,94602599596598480470541436064299496801826904482529041795520819624415676833898
97,232,113434063858703482583343411385,59056548341543191151568130881056129594873330118413240865965769736398407550214
93,228,5534929330338720862999900554,45798915196006824513069727154798553069406929259326768777027286511252600491463
94,229,11432098657148531283633061498,64112196186666920116479543933726599595297523766467068495002649543542313214819
95,230,38272750178206776200437742063,82790539651673238231478482386150028016804609536808796669293610937286258342023
96,231,74641394707932920806229649117,57324007610841915957592866277890694209227709148289866302506203626569911553150
97,232,99128564344817045555057822107,28085768110907729391084131274855015289297863261607271234677443725857571896462
93,228,7948950628001075164666495257,6400329625477375564473427699483873617696416584504317249145786562637708829703
94,229,17462217789914478292386400146,19064222191868024395312711398277973952863915293850567826274189943946542620412
95,230,21349545350806158964412378930,90188310933503135914652634637082871137786394837614997129839943482076040088702
96,231,55472524060315293792387033831,96979434563983655435596616279867821568291011200541469605477975396523964449704
97,232,121663930297607605843733890585,83384787340952163924756094121588139044584019239562097566516400376829080980183
93,228,5942348344191108788045256784,87009822843291186199756680427492634173370620240096627534327875015815040676311
94,229,17131577309079488996362173809,52465905463397120548879880553487488927888438111693643588606973931768508266268
95,230,32708277598257490093834262314,82109626456366764729057334226944713464804721677103591967867520449827035100364
96,231,66839305640355755160405523820,84380178662305862291575057578582533077515981405005567841827713310850983539511
97,232,133494160516768730436531164096,88415636363091647478765889513700187410338540698773237965930573941787801696202
93,228,6507998104960798873850595109,63371162184531800501364704124645145468026499682289821799080249582869189533581
94,229,16297952557815100828354827106,20240998006085772752744931968777108790533171397849331046806907234495828100745
95,230,27524910111752633761003673038,29239185717820191124825349888727383219903355127685160787189520907236323879490
96,231,62582478926253005160531979863,22015371488288284159628439048830380504527921430672266429945108633385842124965
97,232,132037913454674724517847082023,20810929215054711453874284080226891055920328980788384745563309268821243260493
93,228,6151994670727432039953948323,111832315582765912483787088060897344649618923425801944110087303275814286025768
94,229,15516160274348005825020450244,24454149156665196614350863977716672596311406829156434817406776970087715094679
95,230,35730509653612586189452219338,3479135739621108588628076711401653133813736329714028835983140482246939496845
96,231,71895828280432594417591320669,60658038583696924034052802822286616186887574449187316192510380474717807568582
97,232,93349973714895051372176278777,69162220885316112259325149781102042337360420123103766478190035206548662645782
93,228,7611907015591855057637349511,87033948069554303699539193129002965589496069658755319382204422753284346549606
94,229,12805072932788399802415449562,97461629201665821356653528035332753262968862437291648448839612203950020952963
95,230,29653732998632656395240122164,58115904912293756599883621420548353461719221706597597770485400995380868957668
96,231,51497662935236272712926614809,18375947858422430425901998146835506489257312890957361506192428356233523145049
97,232,82829641451210389432149962371,79220579392971439374983923350997914273265431299430526054766194286015415968063
93,228,6810735061744143649481127718,22480915485802056044837503920700575404139216377539337042003233401504506634688
94,229,16263354894746101748380041022,16178094420426412408191534673162071840783466593473738254079900665810916519911
95,230,27257905853338998506925238850,80906776400863319216478985131106116813315042181295466425572804424101938594329
96,231,54606841608750578125928610079,83437274205560233119349936205607845690397783451127163596603573937439554973249
97,232,111532626584286600627283478030,55059407238107750094252211070487401194028697456121234721440992691561888277675
93,228,6107725339168954196664003176,15148891938287504618538925172161693381302020556622697044462838562484283671459
94,229,17759123230479102598454587350,15197634968270855650669768081323330735152469948213020206866703298806603743112
95,230,30363819338932449910719276968,80370655336603914665621938331834612528494705851887452020006904079792995381275
96,231,68821037732786411079404425189,104652374880927613397912170861431590762711133172604868267009047722774169085569
97,232,133332632810873106963546809504,72596548749628594202018476821286681472077369311485039428083662737119860793094
93,228,7999797864323645067295718353,12504400878943056835901748205971875024392651072829704514532837900556774302775
94,229,10534896003866140518200523868,30713996479571991307590315352629173860563196157650285921927943086069559022350
95,230,28972426084034710494441924571,61848052968058388693729798406456264395344017170538323976483878376581347563040
96,231,59002799584786868767290032355,54571724856885890718486539676511251494747267706847949034322427388868535986169
97,232,128729653972952675118637029285,8698411898948337966678708918766997739984780945565843995703604468159991302925
93,228,8175512566835527413423165273,105235648814831566373145085209227858690082600328114717380030951400176412524849
94,229,17745675558272152464452287498,113555677500962247215381491606325021841262590083750173524492371350138735194637
95,230,31932114806344132193103119872,96304709584904409400867331376047235855651406256123804520551542765388558169010
96,231,69698690644093908298630846426,48953635540701764862780110177709056862151254115193668629052631192059308818641
97,232,143295960780759618566533886009,104856511305379423273698464089319958606537307051838195256777169369724107032285
93,228,8924992813443247792510002309,48244587037174137219365531463618556267680006167924113992735538925796613652523
94,229,16149990127803471920423575245,65257418900809837137372459519052616604069935076297150187246295399292833899543
95,230,36271893821175670706565153032,14758633424683853369848067569600006752292318938267042076181039030819098757145
96,231,55366135986108205333055536494,82046551423699406995013077469753042050126889295640869109042968605008888312956
97,232,97229161530775679655630588775,47468157818269218935530011768396694762624417011627537789420106548570758377051
93,228,7283516168146389924118673172,71459494116017608397918576238431675983939278084531454517324255096267658177474
94,229,10449778910576046483295462987,12891792606963714334859563957687821389596051799778972669290832650653015908457
95,230,32406548045615295716500374188,33500293722949349824650527746466261783174903644229057866151132133644471112254
96,231,59010088605095317820777668853,1252536204748088828896506337202412757707588159425253562685541107859015755854
97,232,129517053264643744621014999718,7524112094188429649082118977445871429287249823092876363312797731410967018630
93,228,5598166931565812561392706997,11462305110452634502656268992868898543674457660514312854759263135919035351078
94,229,13993916089064610608232426934,65469991979951079675185974337311714199647984393168132771623054802456476288684
95,230,33220696947048813359081050229,92666311018100384114005121261447474962284752949016259800419623794413666630044
96,231,46657114227720826270372331262,75917198204736088606838501200616132245424210543651990395754845757786602953820
97,232,98830610118051210754713877806,50150782970991866810306701775572304002412326198898053163180820424019463159965
93,228,7059489681140299501098914259,18750337438700572040382274304620841487848362505076028160299043091127825031642
94,229,10380147780444303104124094689,43743756347666939380427848422966712404929068194740212506581820468879072207201
95,230,39014597722329284427973144941,109398208046543798752596688790171512794588251621126484123861638601615592289910
96,231,75912314017876358946638860543,14775222474440459695450919118917862221289218256576162043162303761431476417633
97,232,81725330229813118483693773883,105426959411723815177092656662209616266027718070803432357491041752014826156543
93,228,7506658988755948856410730884,14924382787853538158393352540204177220673574191532811358254084117458724946688
94,229,12203013449236425737122882777,17663326923609855696067645347430868172545769686455195361182941714115427296423
95,230,24472715309231099361742749154,8256316686577003731187430334158485156205095729751481705873576540058062703212
96,231,49825546283811648416956447059,77665118973805846144038114579793251045126989058576774858071523151634345823609
97,232,117213330667073962207070398941,109927190668396793987366343262059562428018934968404988440349838222979969656691
93,228,6716742914362852670377734439,18666910196328426314320282015044058067711438409937527401210898401367676018649
94,229,16884746429586308521464282909,12024649248275300911829175378328299965883135783306088993576690853168658527398
95,230,21319440984809507220873854101,3046363212752858385648335208557904359629667193063526130927170608141132204017
96,231,45974453152064492675736523560,47817895572759100708830328024944484877055357348234889022032499712480096504851
97,232,143437882722620439616975766772,111543333526303274083873180202551225880735244875419447134967560274733243975238
93,228,5234212331913579472434954280,104507089490333109469379477891062963648552638802608442133177978662249992292630
94,229,12293145084967084666834633697,32123292444846047464707626018249010618138890355507262483553393864300733596300
95,230,29540210152015234692943357240,11603423799540375202647676701949241891209264713935460102804706521371793549495
96,231,46226471371597817149626235694,8238103068711719160609167809526162372124860096501720582818677206680069025206
97,232,119746593520166378459657298099,22395693401313067174479244939831913836674255612310131949564901533771969905647
93,228,6835756631305596805056550285,49788605123916378108947263638518899659547255821380103412731472708439535766260
94,229,14001079003138680231059275691,50321212282859300594484041895635621384384888428235255935552751102309989852630
95,230,32882439936098234351377357736,76304096765861726295181672488927667385589936126284320230945708347096721057533
96,231,57998067391781307371882155319,73342496077345746125875519849867301752655296022625686487351263261549310834006
97,232,127645871517376308159196453885,12502443733073903196076103970647557348316411337252601886926041974843144379019
93,228,6493951545819726037441859149,112852018786246381441230529544336782977449949009809629706556449570866948063266
94,229,17621821434223741817323274787,9382258150441314827613770371062927453085721814515696033843900562637021809061
95,230,33114352921276242484240077366,30676602246146766762185922770818401685654677675474080389722243838585034222217
96,231,77811995861180553576276306627,35276435722965805992265868310017809604766640886330472270508286316716687430507
97,232,87727714836643854212071659881,102316231697691809452829191885913453708254062226587442906609796400836405033519
93,228,6548211175385832787322799751,98242631359017278581217673226535938400666162496773270315451778446634489204661
94,229,11081050755362326149937917989,101278588424531604972715834181506450322914166601695977775773018059565780954065
95,230,29518219596709864191646042260,30924111337001227805045256375770696923118151044545034671267917023128799011025
96,231,64187880947002146200508619137,17684449124578262896280825766006956146552706505523663623787544444852613792284
97,232,154240328176952895816407193771,30534472782104763299664965018323464003118036281089402743142300188125815851334
93,228,6404249784228726333454567242,113610773642302375961301226833945011717453688294482778826966876090713395447390
94,229,14478116591535282321643607855,53406561181205291622514920961862299498249860218910571069566922405422989086047
95,230,30057455711187729521877993386,7689693228315330365964592809723987173612011644588925116403127168677897896586
96,231,76701586948076350469858401814,42484690511702723230918312662797773366285563728823540877725961520741507862446
97,232,94108595673086443336775407945,11367220123056539453742321684091312028243877089621083272333605025020680108661
93,228,6151030031055849432899817782,81759372480162512984731353858571765649300961298698179599644117531523352313575
94,229,15418045764246350813394598283,33840394176645650027260485087011139244645916998785679712537373877405748423233
95,230,20506270260864812618062990603,87107727996365383966923268166967245161494775728949576287075044128656888892284
96,231,56415127878580231682234028758,91003761128229025743131097384360435449203163841409856174115523265518838530164
97,232,91954897313170089307483746119,57927069378778483040670605791705333432267738177732958411162051589510372586890
93,228,7732218937009178020361362817,97657441267332160147483026673174645957501049309271335070883152436198606973020
94,229,10815912388001256421932462925,25338493501129646866806887293952715612352265939999425662417756406487626142148
95,230,21396414883222835315498499620,87816956159356476488514325688599511243884199737627018343337170725995848057380
96,231,46657555106726365465072420717,74890149316726884446871972315128676980509586528844447399539304477940394619158
97,232,88359239253502809125271898202,100870674632620525976810150027899846368334713116736506199102116371279770247572
93,228,7929355638303886564433534288,84879594280803403917305811976991841810281198472356959337508658125906252031374
94,229,16055553499591723416378255250,43220238640840011371796990397585580239690514537460411336906191861132289230638
95,230,31651481103962145259660361633,38148048764921125926768023216289592882765217708029462042552367353089325446546
96,231,42340889332934485362955248649,29526531651939459352102815314091784104804455216627593838653673421783496662489
97,232,113327970818539481087087484822,16916102022792304004235239368947010981614734065847132548721571977390151138065
93,228,6611233181448655660084261264,63013459464654073360336268080908088942095293406061069600711748179118555231714
94,229,13022936060340583223681912353,68145845044914222755724475409058096857153186962977148658446126277645784372352
95,230,28682738091340568240852596141,105031982818895176369407570305195844805828938324639721021024207183462211575754
96,231,79046715221270173296743210034,2723017763402372289250176684351421318431035375539516209405435133856621177519
97,232,107474427419441615397059525036,37291024712892434576653598634680964347497923928435550160001712234520385573351
93,228,7958311555283912442234030916,71316867605029129360678447828779336005511218689073662923986636796492592854607
94,229,16074884257308024339508838876,796015749476010063255551047887413280044376107780872430855758603577110310908
95,230,37083133447214755301339384263,18007976093964126651467513580661064023364270265672135922839347298560383946709
96,231,68528101556584450188872932583,45995620522274358152096971996049366997101317216534218372727652811833541942057
97,232,128544626502253131800883272707,94693358823608580795433810946812315904488065764129660486902851252510986428869
93,228,5002929779433591584692581923,109748593321668941863214951905647046689030385451430613212766965003568629716824
94,229,19443820254464119728802044488,81394207988703602903188253896959575796434506904710117828079836564211933541750
95,230,28826915463021938493316376198,61042488989394019951264202602097016329013118249739411908276348829882996570984
96,231,44250719270956976405548053115,33966693527842179076343478311397310189758945947802390006071714373068924222777
97,232,96247205041333561877614853623,89865436271282675403805187151726200727120346483103858265760464890125396046429
93,228,9175884532297571150246702201,8824238381420340738350521883794563602152475505377178987520947659438847981797
94,229,17949909569012248724421764913,90527768895263112754815359819962073387827293678479713682454427027340482222921
95,230,23264930575784542668168290792,41688068748854598056761232640308375836564807546208394821982138521938522311394
96,231,67000160276427566501803703614,40389090995623603184519069279790676292568758251178890250083564121292340121246
97,232,107123732076393389496124227943,92964614086088456021652151120473717682026164745069068591482395849863961842795
93,228,6506167315761760779144777030,43157089665457322556148968606785770391112948390665237403166727245275000526306
94,229,17439018505152919984539160509,35509491912617620346177589979828237739241206389301258604344177182370950064862
